time_s,force
25.297,10.1015
25.298,9.6586
25.299,9.6061
25.3,9.5317
25.301,9.7163
25.302,10.1284
25.303,10.2575
25.304,10.3213
25.305,10.1233
25.306,9.775
25.307,9.5783
25.308,9.5596
25.309,9.7491
25.31,10.0572
25.311,10.3046
25.312,10.5491
25.313,10.2968
25.314,10.0604
25.315,9.8571
25.316,9.9008
25.317,9.9676
25.318,10.2578
25.319,10.3167
25.32,10.424
25.321,10.3697
25.322,10.0799
25.323,9.5058
25.324,9.5102
25.325,9.7038
25.326,10.2457
25.327,10.4102
25.328,10.3782
25.329,10.0189
25.33,9.7745
25.331,9.5913
25.332,9.6551
25.333,9.7679
25.334,10.186
25.335,10.2514
25.336,10.1913
25.337,10.3143
25.338,10.0699
25.339,9.7754
25.34,9.4335
25.341,9.5686
25.342,9.8547
25.343,10.3664
25.344,10.4186
25.345,10.4055
25.346,9.8064
25.347,9.6084
25.348,9.5986
25.349,9.7177
25.35,10.0086
25.351,10.0616
25.352,10.018
25.353,10.0455
25.354,9.8799
25.355,9.6331
25.356,9.8549
25.357,9.993
25.358,10.1857
25.359,10.2913
25.36,10.1141
25.361,10.1073
25.362,9.786
25.363,9.6945
25.364,9.4547
25.365,9.5709
25.366,9.89
25.367,9.9725
25.368,10.1093
25.369,10.0781
25.37,9.9248
25.371,10.0881
25.372,9.9566
25.373,10.1057
25.374,10.0094
25.375,10.2473
25.376,10.2877
25.377,10.3047
25.378,10.1325
25.379,9.8932
25.38,9.8933
25.381,9.9799
25.382,10.5126
25.383,10.3905
25.384,10.3789
25.385,10.1481
25.386,10.0174
25.387,9.7665
25.388,9.6685
25.389,9.7175
25.39,10.0724
25.391,10.4371
25.392,10.4658
25.393,10.1395
25.394,9.8696
25.395,9.5863
25.396,9.6474
25.397,9.8168
25.398,10.0731
25.399,10.2873
25.4,10.234
25.401,10.1714
25.402,9.7585
25.403,9.7128
25.404,9.7506
25.405,9.9984
25.406,10.112
25.407,10.2132
25.408,10.183
25.409,9.933
25.41,9.6985
25.411,9.5049
25.412,9.697
25.413,9.8413
25.414,10.3017
25.415,10.4157
25.416,10.3006
25.417,10.2159
25.418,9.9756
25.419,9.6182
25.42,9.602
25.421,9.6181
25.422,9.8517
25.423,9.9922
25.424,10.1679
25.425,10.1291
25.426,9.8681
25.427,9.4681
25.428,9.4679
25.429,9.7264
25.43,10.2628
25.431,10.4157
25.432,10.341
25.433,10.3209
25.434,10.0
25.435,9.7196
25.436,9.7137
25.437,9.9445
25.438,10.1588
25.439,10.3953
25.44,10.3364
25.441,10.1348
25.442,9.5017
25.443,9.3819
25.444,9.4484
25.445,9.9497
25.446,10.3713
25.447,10.3535
25.448,10.3227
25.449,10.0106
25.45,9.7408
25.451,9.4545
25.452,9.626
25.453,9.6699
25.454,9.8081
25.455,10.1206
25.456,10.3704
25.457,10.2984
25.458,9.9436
25.459,9.6676
25.46,9.8999
25.461,10.0383
25.462,10.3733
25.463,10.5814
25.464,10.3684
25.465,10.2155
25.466,9.7257
25.467,9.4179
25.468,9.4813
25.469,10.0116
25.47,10.4976
25.471,10.4939
25.472,10.39
25.473,9.8556
25.474,9.6184
25.475,9.371
25.476,9.549
25.477,9.7353
25.478,10.1546
25.479,10.2801
25.48,10.2799
25.481,10.2119
25.482,9.9626
25.483,9.7117
25.484,9.6136
25.485,9.8747
25.486,10.2241
25.487,10.6251
25.488,10.4898
25.489,10.1965
25.49,9.7911
25.491,9.7672
25.492,9.8358
25.493,9.9844
25.494,10.4066
25.495,10.4662
25.496,10.6164
25.497,10.3297
25.498,9.9667
25.499,9.7545
25.5,9.6932
25.501,9.8998
25.502,9.8998
25.503,10.0892
25.504,10.1443
25.505,10.0229
25.506,9.68
25.507,9.481
25.508,9.4229
25.509,9.6613
25.51,9.9935
25.511,10.1574
25.512,10.1584
25.513,9.869
25.514,9.6134
25.515,9.6886
25.516,9.8622
25.517,10.1488
25.518,10.474
25.519,10.615
25.52,10.682
25.521,10.4885
25.522,10.0579
25.523,9.6932
25.524,9.744
25.525,10.1718
25.526,10.5044
25.527,10.4199
25.528,10.561
25.529,9.9735
25.53,9.753
25.531,9.4228
25.532,9.7005
25.533,9.8587
25.534,10.0766
25.535,10.0973
25.536,9.8988
25.537,10.0098
25.538,9.7049
25.539,9.6713
25.54,9.3964
25.541,9.8619
25.542,10.1274
25.543,10.0702
25.544,10.3031
25.545,9.9804
25.546,9.7076
25.547,9.6238
25.548,9.6896
25.549,10.0772
25.55,10.1503
25.551,10.3648
25.552,10.0281
25.553,9.7713
25.554,9.6926
25.555,9.7434
25.556,9.8092
25.557,10.1096
25.558,10.2585
25.559,10.2266
25.56,10.1166
25.561,10.0874
25.562,9.9283
25.563,9.8909
25.564,10.0521
25.565,10.0678
25.566,10.316
25.567,10.251
25.568,10.2182
25.569,9.8226
25.57,9.6092
25.571,9.4408
25.572,9.6317
25.573,9.8721
25.574,9.8751
25.575,10.2218
25.576,10.0209
25.577,10.1513
25.578,9.9071
25.579,10.107
25.58,10.0446
25.581,10.071
25.582,10.2018
25.583,10.4814
25.584,10.9639
25.585,11.3716
25.586,11.9961
25.587,12.8687
25.588,14.0276
25.589,15.0166
25.59,16.3299
25.591,16.8645
25.592,16.7621
25.593,16.7506
25.594,16.9515
25.595,17.967
25.596,18.589
25.597,19.7139
25.598,20.529
25.599,22.0909
25.6,22.892
25.601,24.0754
25.602,24.7172
25.603,26.2248
25.604,27.5552
25.605,28.7578
25.606,30.1268
25.607,31.6501
25.608,33.1926
25.609,34.7684
25.61,36.2654
25.611,37.7308
25.612,39.3989
25.613,41.5599
25.614,43.6694
25.615,45.8961
25.616,47.5715
25.617,49.4542
25.618,51.0836
25.619,53.4016
25.62,55.645
25.621,57.2588
25.622,59.8979
25.623,62.2112
25.624,64.9596
25.625,67.4147
25.626,69.9552
25.627,73.025
25.628,75.8934
25.629,78.9895
25.63,82.2815
25.631,84.8192
25.632,87.3837
25.633,88.6052
25.634,90.8799
25.635,92.5425
25.636,95.0572
25.637,96.1498
25.638,98.0244
25.639,98.7218
25.64,100.9931
25.641,102.1941
25.642,104.1715
25.643,104.6987
25.644,105.8605
25.645,107.4196
25.646,108.7458
25.647,109.7806
25.648,110.6229
25.649,110.9948
25.65,112.0633
25.651,112.4612
25.652,113.518
25.653,113.9443
25.654,114.6153
25.655,114.8215
25.656,114.9423
25.657,114.6488
25.658,114.553
25.659,114.3629
25.66,113.8469
25.661,113.6315
25.662,113.2327
25.663,112.9862
25.664,112.1095
25.665,111.1354
25.666,110.0486
25.667,109.5803
25.668,109.5405
25.669,109.8988
25.67,110.2505
25.671,110.5666
25.672,111.3809
25.673,112.0142
25.674,112.5147
25.675,112.7483
25.676,112.7955
25.677,112.8231
25.678,112.6724
25.679,112.2716
25.68,111.4509
25.681,110.6671
25.682,109.9984
25.683,109.8105
25.684,109.9883
25.685,110.5056
25.686,110.7484
25.687,111.0449
25.688,111.7464
25.689,112.1818
25.69,112.5289
25.691,112.6031
25.692,112.8364
25.693,112.7543
25.694,112.5027
25.695,111.8556
25.696,111.3088
25.697,110.6133
25.698,110.0214
25.699,109.8591
25.7,109.967
25.701,110.6697
25.702,110.9364
25.703,111.4227
25.704,111.6231
25.705,111.8114
25.706,112.0212
25.707,112.1784
25.708,112.1135
25.709,111.9118
25.71,111.7544
25.711,111.4394
25.712,111.0086
25.713,110.2362
25.714,110.0133
25.715,109.7946
25.716,110.1366
25.717,110.6851
25.718,110.9875
25.719,111.494
25.72,111.3995
25.721,111.4993
25.722,111.326
25.723,111.4748
25.724,111.4802
25.725,111.4784
25.726,111.419
25.727,111.1755
25.728,110.8545
25.729,110.3828
25.73,109.8986
25.731,109.4583
25.732,109.724
25.733,110.0029
25.734,110.4848
25.735,110.9182
25.736,111.1542
25.737,111.3493
25.738,111.2183
25.739,111.2607
25.74,111.2186
25.741,111.5123
25.742,111.567
25.743,111.3327
25.744,110.8556
25.745,110.4111
25.746,110.099
25.747,109.7896
25.748,109.8998
25.749,110.1712
25.75,110.6427
25.751,110.6645
25.752,110.6643
25.753,110.5483
25.754,110.6937
25.755,110.9881
25.756,111.0227
25.757,111.1132
25.758,111.0165
25.759,111.1325
25.76,110.7715
25.761,110.107
25.762,109.6557
25.763,109.7303
25.764,109.9571
25.765,110.4026
25.766,110.3117
25.767,110.273
25.768,110.0834
25.769,110.1209
25.77,109.9126
25.771,110.3036
25.772,110.4163
25.773,110.8976
25.774,110.9302
25.775,110.9398
25.776,110.3935
25.777,110.0919
25.778,109.8813
25.779,109.8117
25.78,109.757
25.781,110.0236
25.782,110.0524
25.783,109.759
25.784,109.9
25.785,109.5359
25.786,109.6308
25.787,109.8047
25.788,110.1295
25.789,110.3189
25.79,110.4044
25.791,110.4574
25.792,110.4746
25.793,110.1357
25.794,109.9018
25.795,109.7039
25.796,109.731
25.797,110.0468
25.798,110.0471
25.799,109.9891
25.8,110.0337
25.801,109.6203
25.802,109.6316
25.803,109.7381
25.804,109.9066
25.805,110.2472
25.806,110.2072
25.807,110.2592
25.808,109.885
25.809,109.5623
25.81,109.5243
25.811,109.6333
25.812,109.7989
25.813,110.0212
25.814,109.9581
25.815,109.8206
25.816,109.8918
25.817,109.5453
25.818,109.3941
25.819,109.1643
25.82,109.398
25.821,109.6215
25.822,109.9951
25.823,110.04
25.824,109.8118
25.825,109.5443
25.826,109.4872
25.827,109.7392
25.828,110.0318
25.829,110.3599
25.83,110.5145
25.831,110.4885
25.832,109.9602
25.833,109.6333
25.834,109.3058
25.835,109.349
25.836,109.3826
25.837,109.7343
25.838,109.8069
25.839,109.905
25.84,109.6089
25.841,109.5874
25.842,109.6298
25.843,109.8508
25.844,110.2633
25.845,110.5588
25.846,110.6455
25.847,110.2989
25.848,109.8849
25.849,109.4957
25.85,109.3223
25.851,109.3503
25.852,109.5412
25.853,109.7565
25.854,109.5995
25.855,109.5983
25.856,109.475
25.857,109.7766
25.858,109.7751
25.859,109.8997
25.86,110.3681
25.861,110.3314
25.862,110.3828
25.863,110.352
25.864,110.0972
25.865,109.7456
25.866,109.3548
25.867,109.2685
25.868,109.3247
25.869,109.5546
25.87,109.5964
25.871,109.6825
25.872,109.5681
25.873,109.6759
25.874,109.7657
25.875,110.0245
25.876,110.3674
25.877,110.5675
25.878,110.5232
25.879,110.6964
25.88,110.3641
25.881,109.9992
25.882,109.4724
25.883,109.2385
25.884,109.2537
25.885,109.4616
25.886,109.3642
25.887,109.5652
25.888,109.596
25.889,109.7156
25.89,109.6611
25.891,109.7399
25.892,110.3925
25.893,110.6129
25.894,110.5608
25.895,110.1987
25.896,109.794
25.897,109.6342
25.898,109.4081
25.899,109.3801
25.9,109.2943
25.901,109.4911
25.902,109.5061
25.903,109.4257
25.904,109.3637
25.905,109.2698
25.906,109.5027
25.907,109.7438
25.908,110.2448
25.909,110.3497
25.91,110.5358
25.911,110.2635
25.912,110.0807
25.913,109.7077
25.914,109.633
25.915,109.4298
25.916,109.4524
25.917,109.7607
25.918,110.0248
25.919,109.913
25.92,109.467
25.921,109.4054
25.922,109.3321
25.923,109.4948
25.924,109.9348
25.925,110.1399
25.926,110.1497
25.927,110.134
25.928,109.6853
25.929,109.714
25.93,109.4917
25.931,109.4566
25.932,109.4521
25.933,109.626
25.934,109.8689
25.935,109.6382
25.936,109.6031
25.937,109.5676
25.938,109.5709
25.939,109.5051
25.94,110.0613
25.941,110.1127
25.942,109.9903
25.943,110.2332
25.944,109.8966
25.945,109.8839
25.946,109.3396
25.947,109.3969
25.948,109.4028
25.949,109.6958
25.95,109.7687
25.951,109.6394
25.952,109.4006
25.953,109.2555
25.954,109.4434
25.955,109.7701
25.956,110.2405
25.957,110.3986
25.958,110.3428
25.959,110.0703
25.96,109.9886
25.961,109.6167
25.962,109.6616
25.963,109.501
25.964,109.9368
25.965,110.0048
25.966,110.1041
25.967,109.9065
25.968,109.7579
25.969,109.6033
25.97,109.3915
25.971,109.3605
25.972,109.5575
25.973,109.7201
25.974,109.5374
25.975,109.6137
25.976,109.5301
25.977,109.4423
25.978,109.2008
25.979,109.1531
25.98,109.4305
25.981,109.9114
25.982,110.1486
25.983,110.1229
25.984,110.0237
25.985,109.7426
25.986,109.875
25.987,109.7247
25.988,110.2296
25.989,110.4883
25.99,110.2087
25.991,109.9688
25.992,109.6382
25.993,109.4603
25.994,109.3393
25.995,109.2757
25.996,109.3589
25.997,109.6825
25.998,109.7654
25.999,109.7036
26.0,109.4735
26.001,109.331
26.002,109.3613
26.003,109.5987
26.004,110.0928
26.005,110.2834
26.006,110.1485
26.007,110.0477
26.008,109.8174
26.009,109.4926
26.01,109.1975
26.011,109.2356
26.012,109.5003
26.013,109.6109
26.014,109.5912
26.015,109.545
26.016,109.616
26.017,109.5824
26.018,109.7825
26.019,110.0007
26.02,110.2409
26.021,110.3453
26.022,110.2965
26.023,110.275
26.024,109.9822
26.025,109.468
26.026,109.2966
26.027,109.3621
26.028,109.3711
26.029,109.5812
26.03,109.726
26.031,109.7224
26.032,109.7145
26.033,109.5633
26.034,109.8254
26.035,109.7037
26.036,110.1437
26.037,110.2225
26.038,110.1006
26.039,110.2124
26.04,109.7906
26.041,109.4091
26.042,109.1426
26.043,109.1564
26.044,109.5667
26.045,109.7472
26.046,110.0254
26.047,109.7727
26.048,109.7906
26.049,109.5846
26.05,109.8925
26.051,109.9046
26.052,110.1207
26.053,110.165
26.054,110.0382
26.055,109.8778
26.056,109.6684
26.057,109.4121
26.058,109.0554
26.059,109.0165
26.06,109.0159
26.061,109.3887
26.062,109.4454
26.063,109.5094
26.064,109.4256
26.065,109.4134
26.066,109.6044
26.067,109.8137
26.068,110.1646
26.069,110.3656
26.07,110.3161
26.071,110.074
26.072,109.7771
26.073,109.6381
26.074,109.6138
26.075,109.586
26.076,109.6408
26.077,109.6329
26.078,109.5225
26.079,109.4029
26.08,109.4347
26.081,109.4518
26.082,109.5607
26.083,109.7757
26.084,110.061
26.085,110.1015
26.086,110.1018
26.087,109.8858
26.088,109.5541
26.089,109.4673
26.09,109.3217
26.091,109.598
26.092,109.5415
26.093,109.6526
26.094,109.6736
26.095,109.5863
26.096,109.5667
26.097,109.4949
26.098,109.4564
26.099,109.5151
26.1,109.8193
26.101,109.5544
26.102,109.7912
26.103,109.8482
26.104,110.0425
26.105,109.6941
26.106,109.6553
26.107,109.4746
26.108,109.7038
26.109,109.789
26.11,109.7218
26.111,109.6588
26.112,109.2738
26.113,109.1511
26.114,109.1402
26.115,109.5703
26.116,109.9813
26.117,109.8068
26.118,109.7874
26.119,109.843
26.12,109.7358
26.121,109.633
26.122,109.5928
26.123,109.7501
26.124,109.8133
26.125,110.022
26.126,110.0692
26.127,109.8574
26.128,109.606
26.129,109.5344
26.13,109.7398
26.131,109.7458
26.132,109.9894
26.133,109.8633
26.134,109.77
26.135,109.3335
26.136,109.2477
26.137,109.3082
26.138,109.3628
26.139,109.4635
26.14,109.6218
26.141,110.0135
26.142,109.9959
26.143,109.9413
26.144,109.8934
26.145,109.964
26.146,109.7772
26.147,109.9021
26.148,110.2712
26.149,110.0619
26.15,109.9205
26.151,109.6936
26.152,109.416
26.153,109.3769
26.154,109.2296
26.155,109.5415
26.156,109.5867
26.157,109.8237
26.158,109.9252
26.159,109.9435
26.16,109.911
26.161,109.8021
26.162,109.7124
26.163,109.7264
26.164,110.093
26.165,109.9715
26.166,109.9091
26.167,109.8566
26.168,109.427
26.169,109.4025
26.17,109.2877
26.171,109.6669
26.172,109.8464
26.173,109.9507
26.174,109.8569
26.175,109.6483
26.176,109.569
26.177,109.7006
26.178,109.8303
26.179,109.9205
26.18,110.1292
26.181,110.1556
26.182,110.1049
26.183,110.0208
26.184,109.801
26.185,109.6078
26.186,109.5109
26.187,109.5767
26.188,109.7996
26.189,109.8979
26.19,109.8806
26.191,109.945
26.192,109.8918
26.193,109.9817
26.194,109.9207
26.195,110.2775
26.196,110.0876
26.197,110.0094
26.198,109.7723
26.199,109.5784
26.2,109.1459
26.201,109.1085
26.202,109.2707
26.203,109.5781
26.204,109.8448
26.205,110.0611
26.206,110.0667
26.207,110.1681
26.208,109.9757
26.209,110.0155
26.21,110.1449
26.211,110.5639
26.212,110.6327
26.213,110.678
26.214,110.1162
26.215,109.8794
26.216,109.5626
26.217,109.6181
26.218,109.4198
26.219,109.2511
26.22,109.3063
26.221,109.6197
26.222,109.7161
26.223,109.6283
26.224,109.501
26.225,109.7086
26.226,109.8019
26.227,110.1208
26.228,110.4005
26.229,110.4795
26.23,110.5235
26.231,110.1447
26.232,109.4278
26.233,109.2375
26.234,109.2282
26.235,109.5556
26.236,109.7097
26.237,109.8492
26.238,109.7143
26.239,109.7681
26.24,109.6125
26.241,109.7795
26.242,109.884
26.243,110.2035
26.244,110.3989
26.245,110.5555
26.246,110.4051
26.247,110.4181
26.248,109.9969
26.249,109.6394
26.25,109.3717
26.251,109.5763
26.252,109.8983
26.253,110.0426
26.254,109.9055
26.255,109.7453
26.256,109.5013
26.257,109.5326
26.258,109.5435
26.259,109.9779
26.26,110.237
26.261,110.1722
26.262,110.3207
26.263,110.0707
26.264,109.8669
26.265,109.6956
26.266,109.8994
26.267,109.9169
26.268,109.9497
26.269,109.7992
26.27,109.7009
26.271,109.3687
26.272,109.1903
26.273,109.2891
26.274,109.6376
26.275,110.061
26.276,110.0271
26.277,109.9628
26.278,109.7767
26.279,109.653
26.28,109.5395
26.281,109.4492
26.282,109.5608
26.283,109.8364
26.284,110.1406
26.285,110.081
26.286,109.8207
26.287,109.6225
26.288,109.5752
26.289,109.5487
26.29,109.3875
26.291,109.9193
26.292,110.0978
26.293,110.2277
26.294,110.1539
26.295,109.8129
26.296,109.9353
26.297,109.7615
26.298,109.724
26.299,109.7004
26.3,109.7711
26.301,109.9478
26.302,110.0072
26.303,109.9476
26.304,109.8455
26.305,109.6646
26.306,109.7995
26.307,110.0692
26.308,110.2298
26.309,109.9615
26.31,109.8354
26.311,109.3882
26.312,109.2462
26.313,109.0995
26.314,109.3675
26.315,109.6837
26.316,109.8678
26.317,110.1156
26.318,109.9224
26.319,110.0095
26.32,109.9472
26.321,110.1579
26.322,110.5547
26.323,110.6541
26.324,110.5944
26.325,110.6633
26.326,110.4503
26.327,110.3217
26.328,109.6818
26.329,109.1901
26.33,109.0695
26.331,109.314
26.332,109.7282
26.333,109.7353
26.334,109.524
26.335,109.5308
26.336,109.6058
26.337,109.8836
26.338,110.0637
26.339,110.4187
26.34,110.6078
26.341,110.3675
26.342,110.3469
26.343,110.0923
26.344,109.7654
26.345,109.3383
26.346,109.2977
26.347,109.4366
26.348,109.803
26.349,109.8241
26.35,109.8999
26.351,109.5994
26.352,109.7685
26.353,109.6759
26.354,110.1293
26.355,110.4245
26.356,110.4012
26.357,110.5544
26.358,110.2077
26.359,109.9854
26.36,109.6042
26.361,109.5866
26.362,109.798
26.363,109.9404
26.364,110.0571
26.365,110.0043
26.366,109.8785
26.367,109.932
26.368,109.8153
26.369,109.9243
26.37,109.9188
26.371,110.2996
26.372,110.0517
26.373,109.7988
26.374,109.628
26.375,109.7369
26.376,109.4944
26.377,109.4358
26.378,109.3574
26.379,109.7522
26.38,109.941
26.381,110.2412
26.382,110.1115
26.383,110.0472
26.384,109.8231
26.385,109.8115
26.386,109.7936
26.387,110.1109
26.388,110.0891
26.389,109.9519
26.39,109.7908
26.391,109.7679
26.392,109.4586
26.393,109.5286
26.394,109.6252
26.395,110.0498
26.396,110.1721
26.397,110.2647
26.398,110.1243
26.399,109.8919
26.4,109.5701
26.401,109.5648
26.402,109.7846
26.403,110.1319
26.404,110.2512
26.405,110.2951
26.406,109.9668
26.407,109.6861
26.408,109.46
26.409,109.4633
26.41,109.3825
26.411,109.4827
26.412,109.6212
26.413,109.7655
26.414,109.6786
26.415,109.5542
26.416,109.4857
26.417,109.3419
26.418,109.6289
26.419,109.9873
26.42,110.4137
26.421,110.5266
26.422,110.2564
26.423,109.6942
26.424,109.1949
26.425,109.2596
26.426,109.4329
26.427,109.8036
26.428,109.9247
26.429,109.9509
26.43,109.8914
26.431,109.8074
26.432,109.9234
26.433,110.0723
26.434,110.2422
26.435,110.4574
26.436,110.2567
26.437,110.2666
26.438,109.9849
26.439,109.7957
26.44,109.2791
26.441,109.304
26.442,109.508
26.443,109.7324
26.444,109.9889
26.445,110.0735
26.446,110.0079
26.447,109.8935
26.448,109.5966
26.449,109.7768
26.45,109.9297
26.451,110.3372
26.452,110.2871
26.453,110.2556
26.454,110.0535
26.455,109.8434
26.456,109.5238
26.457,109.448
26.458,109.5947
26.459,109.8768
26.46,109.9965
26.461,110.0094
26.462,109.8019
26.463,109.5591
26.464,109.4216
26.465,109.3825
26.466,109.5441
26.467,109.8522
26.468,110.0836
26.469,110.0087
26.47,109.9271
26.471,109.6857
26.472,109.931
26.473,109.857
26.474,109.9647
26.475,109.9372
26.476,110.0081
26.477,109.8219
26.478,109.5868
26.479,109.3885
26.48,109.3208
26.481,109.2778
26.482,109.571
26.483,109.8529
26.484,110.063
26.485,110.214
26.486,109.9519
26.487,109.7143
26.488,109.5003
26.489,109.6345
26.49,109.8749
26.491,109.9126
26.492,109.9256
26.493,109.8031
26.494,109.6557
26.495,109.5602
26.496,109.556
26.497,109.6369
26.498,110.0847
26.499,110.3637
26.5,110.2281
26.501,110.1959
26.502,109.6909
26.503,109.5876
26.504,109.2807
26.505,109.4514
26.506,109.6709
26.507,109.9826
26.508,110.0423
26.509,109.8467
26.51,109.5836
26.511,109.5002
26.512,109.504
26.513,109.7681
26.514,109.9043
26.515,110.2933
26.516,110.2834
26.517,110.504
26.518,110.4349
26.519,110.1407
26.52,109.752
26.521,109.7006
26.522,109.8698
26.523,110.0163
26.524,109.9338
26.525,110.0574
26.526,109.733
26.527,109.5069
26.528,109.3192
26.529,109.5725
26.53,109.8862
26.531,110.1394
26.532,110.1427
26.533,110.109
26.534,109.8251
26.535,109.7252
26.536,109.4077
26.537,109.4328
26.538,109.4244
26.539,109.749
26.54,109.9369
26.541,109.9303
26.542,109.6715
26.543,109.5076
26.544,109.64
26.545,109.6519
26.546,110.0785
26.547,109.9226
26.548,110.1475
26.549,109.9573
26.55,109.8499
26.551,109.5031
26.552,109.425
26.553,109.6192
26.554,109.6067
26.555,109.7762
26.556,109.7602
26.557,110.0128
26.558,109.8253
26.559,109.7912
26.56,109.6265
26.561,109.9101
26.562,110.1867
26.563,110.1822
26.564,110.0838
26.565,109.8724
26.566,109.9855
26.567,109.9341
26.568,109.9634
26.569,109.7372
26.57,110.0039
26.571,110.1354
26.572,110.2104
26.573,109.9891
26.574,109.912
26.575,109.7332
26.576,109.6875
26.577,109.4502
26.578,109.9058
26.579,109.6855
26.58,110.0009
26.581,109.7441
26.582,109.9166
26.583,109.6157
26.584,109.4578
26.585,109.4445
26.586,109.6038
26.587,110.0302
26.588,110.1429
26.589,110.0754
26.59,109.8047
26.591,109.4397
26.592,109.5602
26.593,109.6348
26.594,110.0278
26.595,110.0753
26.596,109.8259
26.597,109.8238
26.598,109.5899
26.599,109.6548
26.6,109.5422
26.601,109.5117
26.602,109.5913
26.603,109.5812
26.604,109.9163
26.605,109.9479
26.606,109.9625
26.607,109.7572
26.608,109.7489
26.609,109.9112
26.61,110.3606
26.611,110.2156
26.612,110.1358
26.613,110.0451
26.614,109.8027
26.615,109.458
26.616,109.3586
26.617,109.3698
26.618,109.6247
26.619,109.7942
26.62,110.0987
26.621,110.0656
26.622,110.0304
26.623,109.7391
26.624,109.7201
26.625,109.8306
26.626,110.1787
26.627,110.3973
26.628,110.0384
26.629,109.8544
26.63,109.5571
26.631,109.4531
26.632,109.3199
26.633,109.4104
26.634,109.7129
26.635,110.0584
26.636,110.2461
26.637,110.6042
26.638,110.3878
26.639,110.0842
26.64,109.8678
26.641,109.8518
26.642,110.5385
26.643,110.1481
26.644,110.228
26.645,110.1375
26.646,109.9945
26.647,109.6033
26.648,109.2719
26.649,109.3388
26.65,109.3892
26.651,109.7566
26.652,109.9237
26.653,109.8131
26.654,109.5585
26.655,109.4421
26.656,109.8209
26.657,109.8093
26.658,110.184
26.659,110.0709
26.66,110.2575
26.661,110.2798
26.662,109.9162
26.663,109.5052
26.664,109.3928
26.665,109.8009
26.666,109.9954
26.667,110.1477
26.668,109.9614
26.669,109.8465
26.67,109.7746
26.671,109.6856
26.672,109.7163
26.673,109.5139
26.674,109.955
26.675,110.1032
26.676,110.2347
26.677,110.1333
26.678,109.7236
26.679,109.7838
26.68,109.5875
26.681,109.7459
26.682,109.6621
26.683,109.821
26.684,109.8859
26.685,109.6458
26.686,109.6569
26.687,109.443
26.688,109.567
26.689,109.8172
26.69,110.2639
26.691,110.1713
26.692,110.2558
26.693,110.2372
26.694,110.256
26.695,109.7988
26.696,109.7085
26.697,109.702
26.698,110.0303
26.699,109.9018
26.7,109.9719
26.701,109.8053
26.702,109.7927
26.703,109.4681
26.704,109.4703
26.705,109.5522
26.706,109.9739
26.707,110.0341
26.708,110.0768
26.709,109.8597
26.71,109.567
26.711,109.4183
26.712,109.4995
26.713,109.3889
26.714,109.4948
26.715,109.7541
26.716,110.1899
26.717,110.3183
26.718,110.0442
26.719,109.7226
26.72,109.6015
26.721,109.7873
26.722,110.0994
26.723,109.9475
26.724,109.9644
26.725,110.0394
26.726,110.051
26.727,109.8896
26.728,109.7039
26.729,109.8512
26.73,109.7424
26.731,109.9333
26.732,109.8496
26.733,109.9369
26.734,109.83
26.735,109.7945
26.736,109.8934
26.737,109.9037
26.738,110.1404
26.739,110.1056
26.74,110.1889
26.741,109.8059
26.742,109.3922
26.743,109.2607
26.744,109.4787
26.745,109.7104
26.746,110.0032
26.747,110.1841
26.748,110.223
26.749,110.0505
26.75,110.0069
26.751,109.9127
26.752,109.8757
26.753,109.9222
26.754,110.2336
26.755,110.3335
26.756,110.2495
26.757,110.0587
26.758,109.6134
26.759,109.5343
26.76,109.4125
26.761,109.6764
26.762,109.6826
26.763,110.0616
26.764,110.0336
26.765,109.9424
26.766,109.6471
26.767,109.8679
26.768,109.7248
26.769,109.9281
26.77,110.2371
26.771,110.1894
26.772,110.3416
26.773,110.1715
26.774,109.9515
26.775,109.4002
26.776,109.4624
26.777,109.4942
26.778,109.8812
26.779,109.8539
26.78,109.8326
26.781,109.8294
26.782,109.6843
26.783,109.6309
26.784,109.679
26.785,109.9122
26.786,110.2604
26.787,110.2383
26.788,110.3921
26.789,110.1664
26.79,110.1324
26.791,109.6262
26.792,109.5255
26.793,109.2503
26.794,109.5967
26.795,109.8137
26.796,109.9679
26.797,109.9013
26.798,109.7638
26.799,109.5697
26.8,109.701
26.801,109.8104
26.802,110.2446
26.803,110.4188
26.804,110.527
26.805,110.3389
26.806,110.3069
26.807,110.0829
26.808,110.1899
26.809,110.137
26.81,110.0029
26.811,109.9141
26.812,109.8297
26.813,109.8257
26.814,109.6567
26.815,109.5715
26.816,109.6767
26.817,109.6956
26.818,109.9055
26.819,109.9087
26.82,110.1248
26.821,110.0623
26.822,110.0275
26.823,109.758
26.824,109.8368
26.825,109.7614
26.826,110.0223
26.827,110.1318
26.828,110.2526
26.829,110.091
26.83,109.7839
26.831,109.5766
26.832,109.3214
26.833,109.727
26.834,109.9683
26.835,109.9758
26.836,109.9661
26.837,110.1182
26.838,109.9581
26.839,109.8045
26.84,109.6723
26.841,109.9385
26.842,110.1072
26.843,110.0008
26.844,109.8378
26.845,109.708
26.846,109.556
26.847,109.5165
26.848,109.3803
26.849,109.5531
26.85,110.0255
26.851,109.909
26.852,110.3268
26.853,110.0897
26.854,109.8863
26.855,109.5467
26.856,109.5023
26.857,109.7585
26.858,109.9258
26.859,110.3706
26.86,110.4225
26.861,110.3645
26.862,109.9573
26.863,109.8961
26.864,109.7909
26.865,110.0494
26.866,110.4661
26.867,110.2095
