time_s,force
8.3,9.8621
8.301,9.9754
8.302,10.0904
8.303,10.3439
8.304,10.3948
8.305,10.0923
8.306,9.9666
8.307,9.8643
8.308,9.9863
8.309,10.2416
8.31,10.1687
8.311,10.3592
8.312,10.3422
8.313,10.4327
8.314,10.1155
8.315,10.0658
8.316,10.0848
8.317,9.9513
8.318,9.8705
8.319,10.1408
8.32,10.364
8.321,10.1261
8.322,9.5143
8.323,9.3581
8.324,9.5142
8.325,9.8687
8.326,9.8368
8.327,9.8049
8.328,9.76
8.329,10.112
8.33,9.7263
8.331,9.6302
8.332,9.5449
8.333,10.085
8.334,10.5289
8.335,10.5515
8.336,10.3065
8.337,9.917
8.338,9.6486
8.339,9.5309
8.34,9.5941
8.341,9.866
8.342,10.3362
8.343,10.6983
8.344,10.5737
8.345,10.2092
8.346,9.6809
8.347,9.8281
8.348,9.8574
8.349,10.04
8.35,10.093
8.351,10.312
8.352,10.2641
8.353,10.1184
8.354,9.8247
8.355,9.5915
8.356,9.611
8.357,9.9266
8.358,9.9891
8.359,10.1123
8.36,10.0387
8.361,9.7912
8.362,9.5272
8.363,9.4946
8.364,9.4122
8.365,9.4859
8.366,9.8799
8.367,10.1729
8.368,10.1648
8.369,10.0532
8.37,9.9891
8.371,10.1148
8.372,10.1402
8.373,10.2439
8.374,10.5699
8.375,10.6132
8.376,10.5774
8.377,10.2566
8.378,9.9279
8.379,9.8493
8.38,9.8079
8.381,10.0136
8.382,10.1999
8.383,10.3056
8.384,10.3676
8.385,10.2194
8.386,9.9658
8.387,9.7594
8.388,9.7231
8.389,10.1919
8.39,10.2864
8.391,10.3213
8.392,10.4588
8.393,10.0755
8.394,9.8796
8.395,9.5108
8.396,9.6828
8.397,9.8761
8.398,10.0733
8.399,10.1162
8.4,9.9449
8.401,10.0498
8.402,9.9092
8.403,9.8667
8.404,9.5702
8.405,9.9228
8.406,9.9029
8.407,10.2842
8.408,10.4625
8.409,10.3729
8.41,10.2244
8.411,10.0069
8.412,9.9272
8.413,9.9899
8.414,10.2329
8.415,10.3057
8.416,10.0083
8.417,9.706
8.418,9.4851
8.419,9.336
8.42,9.4053
8.421,9.797
8.422,10.1416
8.423,10.1809
8.424,10.1967
8.425,9.8397
8.426,9.7431
8.427,9.7177
8.428,9.9375
8.429,10.1319
8.43,10.2629
8.431,10.2971
8.432,10.2736
8.433,10.2307
8.434,9.9448
8.435,9.8508
8.436,9.818
8.437,10.1181
8.438,10.1609
8.439,10.2467
8.44,10.2374
8.441,10.1873
8.442,9.7359
8.443,9.7188
8.444,9.651
8.445,9.9704
8.446,10.0726
8.447,10.117
8.448,10.0563
8.449,9.878
8.45,9.7214
8.451,9.7169
8.452,9.8798
8.453,10.2504
8.454,10.2345
8.455,10.1998
8.456,9.9917
8.457,9.759
8.458,9.6999
8.459,9.7002
8.46,9.601
8.461,9.7058
8.462,10.0329
8.463,10.4219
8.464,10.3726
8.465,10.0551
8.466,9.688
8.467,9.5859
8.468,9.5697
8.469,9.7398
8.47,10.0267
8.471,10.0702
8.472,10.2568
8.473,10.174
8.474,9.89
8.475,9.7035
8.476,9.7737
8.477,10.164
8.478,10.4254
8.479,10.6271
8.48,10.5092
8.481,10.1968
8.482,10.0303
8.483,9.755
8.484,9.7663
8.485,9.7766
8.486,10.05
8.487,10.159
8.488,10.2369
8.489,10.3699
8.49,10.1103
8.491,9.6814
8.492,9.4543
8.493,9.8061
8.494,10.4118
8.495,10.7219
8.496,10.5806
8.497,10.0519
8.498,9.5402
8.499,9.3814
8.5,9.5848
8.501,9.822
8.502,10.2536
8.503,10.1124
8.504,10.0825
8.505,9.826
8.506,9.8369
8.507,9.702
8.508,9.8227
8.509,9.7192
8.51,9.6996
8.511,9.8672
8.512,10.1135
8.513,10.1431
8.514,9.9034
8.515,9.6698
8.516,9.6965
8.517,9.8885
8.518,10.1252
8.519,10.2957
8.52,10.368
8.521,10.247
8.522,9.708
8.523,9.3297
8.524,9.353
8.525,9.8522
8.526,10.0769
8.527,10.0417
8.528,9.9923
8.529,10.1144
8.53,10.1249
8.531,9.8
8.532,9.8925
8.533,10.0219
8.534,10.4709
8.535,10.3802
8.536,10.1291
8.537,9.9189
8.538,9.7262
8.539,9.654
8.54,9.6687
8.541,9.8408
8.542,9.9064
8.543,10.0819
8.544,10.2609
8.545,10.0079
8.546,9.8687
8.547,9.4605
8.548,9.5719
8.549,9.7075
8.55,10.1355
8.551,10.4152
8.552,10.4674
8.553,10.3976
8.554,10.0359
8.555,9.9809
8.556,9.7891
8.557,10.0395
8.558,10.0559
8.559,10.226
8.56,10.0944
8.561,9.859
8.562,9.6252
8.563,9.5456
8.564,9.7028
8.565,9.9753
8.566,10.4194
8.567,10.4892
8.568,10.4403
8.569,10.4344
8.57,10.14
8.571,10.0261
8.572,9.5263
8.573,9.7721
8.574,10.0605
8.575,10.4908
8.576,10.6273
8.577,10.409
8.578,9.8475
8.579,9.5064
8.58,9.4358
8.581,9.8894
8.582,10.1314
8.583,10.3038
8.584,10.0645
8.585,10.1304
8.586,9.7811
8.587,9.8376
8.588,9.7798
8.589,9.9793
8.59,10.0722
8.591,10.3397
8.592,10.4095
8.593,10.5116
8.594,10.2484
8.595,9.9407
8.596,9.6865
8.597,9.5974
8.598,10.0204
8.599,10.1344
8.6,10.1546
8.601,10.2103
8.602,10.0968
8.603,9.8664
8.604,9.7292
8.605,9.8488
8.606,10.1913
8.607,10.4049
8.608,10.304
8.609,10.2476
8.61,9.7665
8.611,9.6128
8.612,9.3834
8.613,9.6596
8.614,10.0844
8.615,10.1904
8.616,10.3516
8.617,10.2692
8.618,9.9371
8.619,9.7235
8.62,9.7582
8.621,9.7093
8.622,9.8554
8.623,10.1218
8.624,10.271
8.625,10.2474
8.626,9.9261
8.627,9.6261
8.628,9.6044
8.629,9.7311
8.63,10.0171
8.631,10.2746
8.632,10.4988
8.633,10.3079
8.634,10.0065
8.635,9.6859
8.636,9.5207
8.637,9.66
8.638,10.0098
8.639,10.2535
8.64,10.2277
8.641,10.0353
8.642,9.8803
8.643,9.8077
8.644,9.8128
8.645,9.8331
8.646,10.105
8.647,10.3618
8.648,10.3806
8.649,10.427
8.65,9.8766
8.651,9.5978
8.652,9.243
8.653,9.5292
8.654,9.8121
8.655,10.1846
8.656,10.39
8.657,10.2941
8.658,10.3731
8.659,10.1353
8.66,10.064
8.661,9.8479
8.662,10.3164
8.663,10.0895
8.664,10.2058
8.665,9.9871
8.666,9.9084
8.667,9.8273
8.668,9.5871
8.669,9.5201
8.67,9.6036
8.671,9.8274
8.672,9.8258
8.673,9.7298
8.674,9.7234
8.675,9.6394
8.676,9.7342
8.677,9.7446
8.678,10.1058
8.679,10.476
8.68,10.5115
8.681,10.5848
8.682,10.4733
8.683,10.0919
8.684,9.952
8.685,9.7533
8.686,9.9367
8.687,10.2536
8.688,10.3748
8.689,10.4407
8.69,10.0817
8.691,9.7222
8.692,9.5759
8.693,9.5599
8.694,9.8445
8.695,10.0404
8.696,10.1504
8.697,10.4004
8.698,10.2045
8.699,10.1037
8.7,9.6763
8.701,9.8169
8.702,9.6712
8.703,9.9736
8.704,10.214
8.705,10.378
8.706,10.3751
8.707,10.1163
8.708,10.0951
8.709,10.0693
8.71,10.2516
8.711,10.2357
8.712,10.0739
8.713,10.2132
8.714,10.0109
8.715,9.8822
8.716,9.5849
8.717,9.654
8.718,9.7963
8.719,10.117
8.72,10.2732
8.721,10.1887
8.722,9.8021
8.723,9.4593
8.724,9.4677
8.725,9.5253
8.726,10.1269
8.727,10.3932
8.728,10.4296
8.729,10.5946
8.73,10.2655
8.731,10.1627
8.732,9.7364
8.733,9.6455
8.734,9.7132
8.735,9.8678
8.736,9.9091
8.737,10.1805
8.738,10.1552
8.739,10.1657
8.74,9.6916
8.741,9.5378
8.742,9.7529
8.743,10.108
8.744,10.4161
8.745,10.4969
8.746,10.1386
8.747,9.6916
8.748,9.5895
8.749,9.5604
8.75,9.7451
8.751,9.9368
8.752,10.0141
8.753,10.2505
8.754,10.2948
8.755,10.1403
8.756,9.9835
8.757,9.8362
8.758,10.2479
8.759,10.3325
8.76,10.2574
8.761,10.0867
8.762,9.8989
8.763,9.5707
8.764,9.3913
8.765,9.3285
8.766,9.6869
8.767,10.0212
8.768,10.2141
8.769,10.0293
8.77,9.7108
8.771,9.7116
8.772,9.5676
8.773,9.9474
8.774,10.2111
8.775,10.7331
8.776,10.6801
8.777,10.5136
8.778,10.1766
8.779,10.0998
8.78,9.8992
8.781,9.8189
8.782,9.7771
8.783,9.9409
8.784,10.1742
8.785,10.125
8.786,10.1057
8.787,9.7845
8.788,9.7027
8.789,9.4579
8.79,9.7148
8.791,9.9749
8.792,10.1881
8.793,10.1844
8.794,10.0285
8.795,9.8467
8.796,9.6028
8.797,9.6967
8.798,9.8713
8.799,10.2059
8.8,10.2891
8.801,10.4639
8.802,10.2234
8.803,10.1124
8.804,9.8365
8.805,9.9779
8.806,9.9941
8.807,10.3507
8.808,10.3545
8.809,10.6687
8.81,10.5216
8.811,10.0426
8.812,9.5766
8.813,9.4798
8.814,9.5202
8.815,9.6371
8.816,9.8282
8.817,10.1884
8.818,10.0298
8.819,10.0561
8.82,9.8799
8.821,10.1141
8.822,10.0091
8.823,10.1121
8.824,10.4033
8.825,10.4997
8.826,10.4225
8.827,10.223
8.828,10.1194
8.829,10.0773
8.83,9.766
8.831,9.6595
8.832,9.8302
8.833,10.119
8.834,10.1018
8.835,9.8109
8.836,9.6125
8.837,9.7159
8.838,9.7646
8.839,10.1257
8.84,10.2559
8.841,10.2835
8.842,10.2578
8.843,10.0809
8.844,9.8454
8.845,9.7822
8.846,9.7231
8.847,9.9917
8.848,10.036
8.849,10.3162
8.85,10.1949
8.851,10.1041
8.852,9.6824
8.853,9.3861
8.854,9.3359
8.855,9.6245
8.856,10.1441
8.857,10.1278
8.858,10.3517
8.859,10.1554
8.86,9.9075
8.861,9.6988
8.862,9.7218
8.863,9.9659
8.864,10.4097
8.865,10.454
8.866,10.4996
8.867,9.961
8.868,9.6921
8.869,9.6018
8.87,9.6976
8.871,10.1397
8.872,10.2451
8.873,10.3075
8.874,10.0575
8.875,9.8856
8.876,9.5775
8.877,9.6643
8.878,9.7487
8.879,9.7967
8.88,10.0546
8.881,10.2468
8.882,10.3481
8.883,10.1893
8.884,9.9001
8.885,9.8071
8.886,9.8279
8.887,10.077
8.888,10.2745
8.889,10.3153
8.89,10.1299
8.891,9.9156
8.892,9.8249
8.893,9.8504
8.894,9.6561
8.895,9.6921
8.896,9.892
8.897,10.1142
8.898,9.9747
8.899,9.8877
8.9,9.7555
8.901,9.7077
8.902,9.9169
8.903,10.4528
8.904,10.6028
8.905,10.5817
8.906,10.4713
8.907,10.3907
8.908,10.2804
8.909,10.1743
8.91,10.0474
8.911,10.0167
8.912,10.0163
8.913,10.1215
8.914,9.9952
8.915,9.8919
8.916,9.7071
8.917,9.8076
8.918,9.8357
8.919,10.051
8.92,10.1131
8.921,10.0838
8.922,10.1766
8.923,9.7909
8.924,9.7917
8.925,9.7539
8.926,9.8315
8.927,9.9077
8.928,9.9746
8.929,10.1959
8.93,10.2262
8.931,10.0219
8.932,9.9684
8.933,9.9511
8.934,9.9605
8.935,10.2122
8.936,10.1002
8.937,10.0806
8.938,9.9315
8.939,9.9525
8.94,9.7291
8.941,9.7706
8.942,9.7508
8.943,9.8571
8.944,10.3254
8.945,10.6206
8.946,10.5079
8.947,9.8022
8.948,9.2712
8.949,9.3114
8.95,9.6672
8.951,9.894
8.952,10.0864
8.953,9.9519
8.954,9.9322
8.955,9.7945
8.956,9.6909
8.957,9.643
8.958,9.7798
8.959,9.9912
8.96,10.0702
8.961,10.0909
8.962,9.9974
8.963,10.0072
8.964,9.8738
8.965,9.6856
8.966,9.6506
8.967,9.9425
8.968,10.1956
8.969,10.3955
8.97,10.3836
8.971,10.0995
8.972,9.7913
8.973,9.486
8.974,9.5667
8.975,9.7302
8.976,9.9749
8.977,10.1261
8.978,10.1998
8.979,10.0816
8.98,9.8533
8.981,9.6072
8.982,9.7771
8.983,10.1837
8.984,10.2981
8.985,10.4546
8.986,10.4871
8.987,10.1859
8.988,9.9761
8.989,9.8665
8.99,9.9719
8.991,10.0312
8.992,10.067
8.993,10.2791
8.994,10.0276
8.995,9.8069
8.996,9.4087
8.997,9.4106
8.998,9.5663
8.999,9.8975
9.0,10.0282
9.001,10.1182
9.002,10.1805
9.003,10.0038
9.004,9.8472
9.005,9.8403
9.006,10.1356
9.007,10.153
9.008,10.4485
9.009,10.6558
9.01,10.6669
9.011,10.4948
9.012,10.1071
9.013,10.0691
9.014,10.0282
9.015,10.4681
9.016,10.4294
9.017,10.2001
9.018,9.9388
9.019,9.9205
9.02,9.7049
9.021,9.7022
9.022,9.4713
9.023,9.6803
9.024,9.7722
9.025,9.9191
9.026,9.7399
9.027,9.7252
9.028,9.7512
9.029,9.8099
9.03,9.7424
9.031,10.0695
9.032,10.067
9.033,10.2953
9.034,10.1337
9.035,10.2606
9.036,10.1373
9.037,9.9809
9.038,9.7676
9.039,9.7432
9.04,10.0685
9.041,10.1413
9.042,9.9801
9.043,9.7406
9.044,9.4455
9.045,9.6558
9.046,9.7847
9.047,10.2655
9.048,10.3446
9.049,10.2861
9.05,10.2878
9.051,10.2655
9.052,10.1707
9.053,10.0698
9.054,9.8863
9.055,9.9458
9.056,10.0729
9.057,10.4074
9.058,10.2941
9.059,10.2783
9.06,9.677
9.061,9.6952
9.062,9.5949
9.063,10.0999
9.064,10.3411
9.065,10.2417
9.066,10.0269
9.067,9.9006
9.068,9.7867
9.069,9.644
9.07,9.5343
9.071,9.6782
9.072,9.9707
9.073,10.0499
9.074,10.0226
9.075,9.7627
9.076,9.7449
9.077,9.5852
9.078,9.8748
9.079,9.8315
9.08,10.2215
9.081,10.2389
9.082,10.3511
9.083,10.372
9.084,10.1924
9.085,9.9726
9.086,9.8367
9.087,9.8769
9.088,10.0272
9.089,10.1231
9.09,10.2059
9.091,10.0779
9.092,9.8567
9.093,9.8058
9.094,9.8405
9.095,10.1749
9.096,10.2936
9.097,10.3705
9.098,10.3586
9.099,10.2616
9.1,9.9517
9.101,9.9476
9.102,9.8399
9.103,9.9778
9.104,9.8574
9.105,10.0577
9.106,10.0315
9.107,10.0237
9.108,9.8039
9.109,9.6921
9.11,9.7107
9.111,9.8341
9.112,10.2398
9.113,10.2781
9.114,10.3781
9.115,10.0185
9.116,9.8136
9.117,9.7122
9.118,9.769
9.119,9.9408
9.12,9.8215
9.121,10.3015
9.122,10.4589
9.123,10.4482
9.124,10.0033
9.125,9.7222
9.126,9.7983
9.127,9.939
9.128,10.246
9.129,10.4751
9.13,10.5065
9.131,10.4534
9.132,9.8273
9.133,9.6603
9.134,9.5343
9.135,9.7747
9.136,9.8775
9.137,10.0258
9.138,10.2716
9.139,10.2248
9.14,10.1282
9.141,9.8674
9.142,9.7381
9.143,9.8406
9.144,10.0959
9.145,10.234
9.146,10.468
9.147,10.4998
9.148,10.0301
9.149,9.7315
9.15,9.4626
9.151,9.832
9.152,9.8763
9.153,10.2574
9.154,10.3018
9.155,10.1821
9.156,9.8313
9.157,9.6714
9.158,9.6683
9.159,9.9345
9.16,10.3805
9.161,10.4728
9.162,10.4679
9.163,10.0182
9.164,9.7512
9.165,9.8328
9.166,9.8172
9.167,9.7147
9.168,9.586
9.169,9.9367
9.17,10.1066
9.171,10.2093
9.172,9.7457
9.173,9.8944
9.174,9.7704
9.175,10.1062
9.176,10.2
9.177,10.2128
9.178,10.2669
9.179,10.4672
9.18,10.1804
9.181,9.9048
9.182,9.5919
9.183,9.7254
9.184,10.1032
9.185,10.2617
9.186,10.2429
9.187,10.0053
9.188,9.7557
9.189,9.7504
9.19,9.7598
9.191,9.8614
9.192,10.0976
9.193,10.0893
9.194,10.1818
9.195,10.1969
9.196,9.788
9.197,9.6526
9.198,9.4442
9.199,9.7625
9.2,9.8544
9.201,10.0609
9.202,10.0916
9.203,9.978
9.204,9.7999
9.205,9.6896
9.206,9.7231
9.207,10.0278
9.208,10.426
9.209,10.5297
9.21,10.3261
9.211,10.3677
9.212,10.216
9.213,10.1397
9.214,9.8118
9.215,9.8118
9.216,9.9604
9.217,10.1339
9.218,10.1438
9.219,9.9841
9.22,9.8851
9.221,9.6069
9.222,9.4478
9.223,9.5686
9.224,9.9184
9.225,10.104
9.226,10.2765
9.227,10.0757
9.228,10.1187
9.229,10.0002
9.23,9.8394
9.231,9.7693
9.232,9.7285
9.233,9.9242
9.234,9.8092
9.235,9.72
9.236,9.5569
9.237,9.69
9.238,9.5326
9.239,9.6754
9.24,9.9348
9.241,10.3862
9.242,10.5672
9.243,10.4743
9.244,9.8489
9.245,9.6663
9.246,9.578
9.247,9.5146
9.248,9.6976
9.249,9.9469
9.25,10.3989
9.251,10.3284
9.252,10.146
9.253,9.9797
9.254,9.946
9.255,10.1629
9.256,10.5036
9.257,10.6587
9.258,10.5616
9.259,10.5883
9.26,9.8924
9.261,9.8374
9.262,9.4058
9.263,9.8295
9.264,10.0758
9.265,10.2931
9.266,10.3956
9.267,10.2279
9.268,10.1664
9.269,9.967
9.27,9.8901
9.271,9.8297
9.272,10.1999
9.273,10.2755
9.274,10.2348
9.275,10.4728
9.276,9.9844
9.277,9.6367
9.278,9.4683
9.279,9.6402
9.28,9.8548
9.281,9.8973
9.282,10.1125
9.283,10.156
9.284,10.0364
9.285,9.8927
9.286,9.8108
9.287,9.8315
9.288,10.0757
9.289,10.1148
9.29,10.2423
9.291,10.1314
9.292,10.2235
9.293,9.9864
9.294,10.0591
9.295,9.8185
9.296,10.0009
9.297,10.1198
9.298,10.309
9.299,10.6393
9.3,10.4648
9.301,10.2236
9.302,9.8448
9.303,9.8846
9.304,10.2373
9.305,10.4133
9.306,10.5172
9.307,10.4962
9.308,10.306
9.309,10.0982
9.31,9.7288
9.311,9.5202
9.312,9.3008
9.313,9.5308
9.314,9.8289
9.315,10.0546
9.316,9.8728
9.317,9.8118
9.318,9.5934
9.319,9.644
9.32,9.9261
9.321,10.1631
9.322,10.395
9.323,10.1725
9.324,10.0571
9.325,9.6276
9.326,9.7397
9.327,9.8149
9.328,10.0095
9.329,10.041
9.33,10.0369
9.331,10.0733
9.332,10.029
9.333,9.6844
9.334,9.4433
9.335,9.553
9.336,9.7997
9.337,10.2061
9.338,10.2776
9.339,10.4665
9.34,10.2313
9.341,9.958
9.342,9.6119
9.343,9.8757
9.344,10.0174
9.345,10.3425
9.346,10.5215
9.347,10.4781
9.348,10.4624
9.349,10.2928
9.35,10.1152
9.351,9.8078
9.352,9.7668
9.353,10.089
9.354,10.2256
9.355,10.0966
9.356,10.0581
9.357,9.8437
9.358,9.7127
9.359,9.531
9.36,9.49
9.361,9.666
9.362,9.8689
9.363,9.9129
9.364,9.7869
9.365,9.7287
9.366,9.6396
9.367,9.6498
9.368,9.9517
9.369,10.2805
9.37,10.4254
9.371,10.4362
9.372,10.3573
9.373,10.1094
9.374,9.9524
9.375,9.7967
9.376,9.9392
9.377,9.8338
9.378,10.0884
9.379,10.2555
9.38,10.2536
9.381,9.9107
9.382,9.518
9.383,9.4941
9.384,9.582
9.385,9.9355
9.386,10.2598
9.387,10.1749
9.388,9.8508
9.389,9.9331
9.39,9.8341
9.391,9.9236
9.392,9.9589
9.393,10.2424
9.394,10.5153
9.395,10.2247
9.396,9.9689
9.397,9.8045
9.398,9.9994
9.399,10.0279
9.4,9.9772
9.401,10.1808
9.402,10.3252
9.403,10.2188
9.404,10.1852
9.405,9.7746
9.406,9.4695
9.407,9.3654
9.408,9.7674
9.409,10.1274
9.41,10.383
9.411,10.215
9.412,10.1566
9.413,9.7976
9.414,9.7091
9.415,9.8771
9.416,9.955
9.417,10.1431
9.418,10.1647
9.419,10.1873
9.42,10.3175
9.421,10.0611
9.422,9.8186
9.423,9.7379
9.424,9.836
9.425,10.0828
9.426,10.235
9.427,10.1362
9.428,9.7464
9.429,9.8795
9.43,9.8209
9.431,9.9627
9.432,9.7776
9.433,10.1762
9.434,10.208
9.435,10.2793
9.436,10.2334
9.437,9.8682
9.438,9.5307
9.439,9.5242
9.44,9.9271
9.441,10.215
9.442,10.4257
9.443,10.4401
9.444,10.2545
9.445,10.0592
9.446,9.82
9.447,9.9482
9.448,10.0439
9.449,10.1263
9.45,10.2557
9.451,10.2442
9.452,10.4383
9.453,9.8999
9.454,9.6751
9.455,9.6186
9.456,9.8569
9.457,9.9204
9.458,10.0863
9.459,10.3208
9.46,10.2544
9.461,9.9026
9.462,9.6403
9.463,9.6119
9.464,9.8429
9.465,10.1903
9.466,10.1585
9.467,10.2471
9.468,10.1485
9.469,10.1257
9.47,9.776
9.471,9.6482
9.472,9.4635
9.473,9.7445
9.474,10.1229
9.475,10.2862
9.476,10.1487
9.477,9.7506
9.478,9.582
9.479,9.6234
9.48,9.7263
9.481,10.3111
9.482,10.5169
9.483,10.7313
9.484,10.3981
9.485,10.0497
9.486,9.5517
9.487,9.3598
9.488,9.6121
9.489,10.0057
9.49,10.2954
9.491,10.1376
9.492,9.8892
9.493,9.6903
9.494,9.7266
9.495,9.7584
9.496,9.8435
9.497,10.2495
9.498,10.2042
9.499,10.368
9.5,10.1734
9.501,9.9245
9.502,9.6436
9.503,9.7871
9.504,9.6963
9.505,9.7864
9.506,10.0587
9.507,10.1942
9.508,10.0209
9.509,9.7424
9.51,9.6705
9.511,9.7578
9.512,9.8292
9.513,10.2988
9.514,10.4498
9.515,10.4596
9.516,10.3505
9.517,9.928
9.518,9.7125
9.519,9.6872
9.52,9.8901
9.521,9.9862
9.522,10.0999
9.523,10.2185
9.524,10.1589
9.525,9.7795
9.526,9.4182
9.527,9.3971
9.528,9.5986
9.529,9.787
9.53,10.2466
9.531,9.6122
9.532,10.2025
9.533,9.8341
9.534,10.6461
9.535,10.089
9.536,10.0325
9.537,10.0145
9.538,10.0977
9.539,10.3673
9.54,10.4031
9.541,10.3978
9.542,10.0978
9.543,10.0197
9.544,9.9449
9.545,10.2172
9.546,10.1494
9.547,10.2725
9.548,10.0987
9.549,10.1172
9.55,9.8118
9.551,9.6943
9.552,9.538
9.553,9.7904
9.554,10.0296
9.555,10.3516
9.556,10.251
9.557,10.1219
9.558,9.6948
9.559,9.53
9.56,9.439
9.561,9.7629
9.562,10.16
9.563,10.404
9.564,10.3496
9.565,10.1317
9.566,9.9336
9.567,9.8468
9.568,10.024
9.569,10.1355
9.57,10.2426
9.571,10.2555
9.572,9.9788
9.573,10.0212
9.574,9.7863
9.575,9.9698
9.576,9.79
9.577,9.9931
9.578,10.1828
9.579,10.1982
9.58,10.2428
9.581,9.8914
9.582,9.5601
9.583,9.6939
9.584,9.7131
9.585,9.9012
9.586,9.8597
9.587,10.0254
9.588,10.07
9.589,10.1265
9.59,10.0822
9.591,10.084
9.592,9.9433
9.593,10.2263
9.594,10.3792
9.595,10.3527
9.596,10.4478
9.597,10.1835
9.598,9.9982
9.599,9.8492
9.6,9.8271
9.601,9.989
9.602,10.2132
9.603,10.3002
9.604,10.1648
9.605,9.7486
9.606,9.333
9.607,9.3601
9.608,9.4362
9.609,9.9445
9.61,10.1725
9.611,10.3348
9.612,10.3442
9.613,10.4899
9.614,10.287
9.615,10.2547
9.616,10.0953
9.617,10.1015
9.618,10.1747
9.619,10.1356
9.62,10.0276
9.621,9.9613
9.622,9.8161
9.623,9.8187
9.624,9.8816
9.625,9.9025
9.626,10.1404
9.627,10.2912
9.628,10.2035
9.629,10.5067
9.63,10.1725
9.631,9.9338
9.632,9.6944
9.633,9.9568
9.634,10.2284
9.635,10.3328
9.636,10.1991
9.637,10.032
9.638,9.6436
9.639,9.6452
9.64,9.6002
9.641,9.855
9.642,10.2451
9.643,10.338
9.644,10.3119
9.645,10.027
9.646,9.8078
9.647,9.8239
9.648,9.7627
9.649,9.7684
9.65,9.7252
9.651,9.9682
9.652,9.8469
9.653,9.8839
9.654,9.662
9.655,9.5452
9.656,9.5233
9.657,9.7051
9.658,9.9526
9.659,10.2963
9.66,10.1789
9.661,9.8108
9.662,9.3764
9.663,9.1617
9.664,9.3953
9.665,9.5403
9.666,10.0833
9.667,10.3086
9.668,10.6146
9.669,10.5306
9.67,10.3333
9.671,9.9622
9.672,9.9281
9.673,10.1763
9.674,10.3584
9.675,10.4498
9.676,10.3036
9.677,9.9114
9.678,9.8408
9.679,9.5154
9.68,9.6017
9.681,9.4844
9.682,9.8307
9.683,10.0839
9.684,10.3651
9.685,10.0992
9.686,9.9237
9.687,9.667
9.688,9.8898
9.689,9.9063
9.69,10.1137
9.691,10.0388
9.692,10.2344
9.693,10.3655
9.694,10.1119
9.695,9.7873
9.696,9.3315
9.697,9.5934
9.698,9.9821
9.699,10.5531
9.7,10.4746
9.701,10.1996
9.702,9.974
9.703,9.8954
9.704,10.0041
9.705,10.0343
9.706,10.198
9.707,10.3693
9.708,10.4204
9.709,10.6257
9.71,10.2999
9.711,10.0543
9.712,9.4964
9.713,9.588
9.714,9.8668
9.715,10.1852
9.716,10.1857
9.717,9.887
9.718,9.7886
9.719,9.5572
9.72,9.6029
9.721,9.6485
9.722,10.0366
9.723,10.235
9.724,10.4214
9.725,10.3889
9.726,10.1761
9.727,9.8469
9.728,9.8846
9.729,9.8793
9.73,9.8801
9.731,10.0173
9.732,10.2204
9.733,10.2559
9.734,9.913
9.735,9.5714
9.736,9.522
9.737,9.7044
9.738,10.1146
9.739,10.2219
9.74,10.2066
9.741,10.21
9.742,9.9783
9.743,9.9069
9.744,9.7852
9.745,9.8971
9.746,9.9527
9.747,10.119
9.748,10.3369
9.749,10.6176
9.75,10.3491
9.751,10.0441
9.752,9.7894
9.753,9.795
9.754,10.0081
9.755,10.1906
9.756,10.0923
9.757,10.1481
9.758,9.707
9.759,9.6754
9.76,9.5305
9.761,9.4656
9.762,9.4894
9.763,9.8012
9.764,10.1396
9.765,10.0831
9.766,9.7982
9.767,9.7603
9.768,9.7265
9.769,9.9461
9.77,10.1704
9.771,10.3563
9.772,10.5704
9.773,10.6404
9.774,10.5258
9.775,10.3591
9.776,9.9296
9.777,9.8755
9.778,9.8688
9.779,10.2616
9.78,10.3619
9.781,10.4254
9.782,10.1024
9.783,9.7299
9.784,9.4122
9.785,9.3669
9.786,9.6372
9.787,9.9298
9.788,10.227
9.789,10.352
9.79,10.0456
9.791,9.9762
9.792,9.7493
9.793,9.8069
9.794,9.7989
9.795,10.0435
9.796,10.3894
9.797,10.2474
9.798,10.111
9.799,9.8843
9.8,9.9397
9.801,9.9747
9.802,10.2459
9.803,10.2864
9.804,10.3213
9.805,10.4705
9.806,9.973
9.807,9.708
9.808,9.6667
9.809,9.8975
9.81,9.812
9.811,9.8236
9.812,9.8352
9.813,9.8365
9.814,9.8085
9.815,9.8895
9.816,9.7581
9.817,9.936
9.818,10.2829
9.819,10.2433
9.82,10.5085
9.821,10.3457
9.822,10.0463
9.823,9.8413
9.824,9.7195
9.825,9.9116
9.826,9.843
9.827,9.8561
9.828,9.8377
9.829,10.0306
9.83,9.9557
9.831,10.1067
9.832,9.7049
9.833,9.764
9.834,10.0682
9.835,9.9898
9.836,10.3075
9.837,10.2842
9.838,10.2983
9.839,10.1115
9.84,9.6246
9.841,9.6098
9.842,9.6592
9.843,10.1699
9.844,10.3303
9.845,10.1954
9.846,9.8281
9.847,9.7169
9.848,9.5601
9.849,9.9415
9.85,10.1343
9.851,10.1954
9.852,10.2919
9.853,10.0234
9.854,10.0393
9.855,9.8948
9.856,9.8548
9.857,9.8609
9.858,10.1537
9.859,10.2807
9.86,10.1424
9.861,9.9548
9.862,9.5862
9.863,9.4663
9.864,9.489
9.865,9.7061
9.866,10.0511
9.867,10.096
9.868,10.2132
9.869,10.4671
9.87,10.4341
9.871,10.2614
